1325.3511492016 1.0000125676 0.0000911199 TESS
1325.3525380714 0.9996456910 0.0000911114 TESS
1325.3539269412 1.0002918283 0.0000911132 TESS
1325.3553158110 0.9999785144 0.0000910946 TESS
1325.3567046807 0.9998838988 0.0000910898 TESS
1325.3580935506 1.0002415212 0.0000911127 TESS
1325.3594824204 1.0000350642 0.0000911175 TESS
1325.3608712903 0.9998867790 0.0000911030 TESS
1325.3622601600 1.0000701212 0.0000911096 TESS
1325.3636490299 1.0002346682 0.0000911134 TESS
1325.3650378998 1.0000023099 0.0000910995 TESS
1325.3664267695 1.0000302359 0.0000910950 TESS
1325.3678156394 0.9999209252 0.0000911102 TESS
1325.3692045093 0.9998264078 0.0000911032 TESS
1325.3705933792 0.9997462249 0.0000910817 TESS
1325.3719822490 0.9999578954 0.0000911101 TESS
1325.3733711189 0.9999500862 0.0000911414 TESS
1325.3747599888 1.0000228462 0.0000910711 TESS
1325.3761488587 0.9998946053 0.0000911170 TESS
1325.3775377285 1.0001689215 0.0000911441 TESS
1325.3789265984 0.9999705538 0.0000911085 TESS
1325.3803154683 1.0000080285 0.0000910979 TESS
1325.3817043383 1.0003498665 0.0000911811 TESS
1325.3830932081 1.0001690866 0.0000910691 TESS
1325.3844820780 0.9997966003 0.0000910746 TESS
1325.3858709480 0.9998163017 0.0000911302 TESS
1325.3872598179 0.9997454701 0.0000910556 TESS
1325.3886486879 1.0000108209 0.0000911448 TESS
1325.3900375578 1.0000344163 0.0000911269 TESS
1325.3914264277 1.0000274112 0.0000911102 TESS
1325.3928152976 0.9998436002 0.0000911405 TESS
1325.3942041676 0.9999723767 0.0000910866 TESS
1325.3955930376 0.9998313864 0.0000911187 TESS
1325.3969819076 0.9999608110 0.0000910958 TESS
1325.3983707776 0.9999317593 0.0000911201 TESS
1325.3997596475 1.0000547675 0.0000911038 TESS
1325.4011485175 0.9997421440 0.0000911598 TESS
1325.4025373874 0.9996442846 0.0000910824 TESS
1325.4039262574 0.9998879714 0.0000910935 TESS
1325.4053151274 1.0002087817 0.0000910996 TESS
1325.4067039975 0.9999026998 0.0000911214 TESS
1325.4080928675 0.9997464318 0.0000910991 TESS
1325.4094817375 1.0000960284 0.0000911271 TESS
1325.4108706075 0.9999101318 0.0000910799 TESS
1325.4122594776 0.9997901444 0.0000910387 TESS
1325.4136483476 0.9999002845 0.0000911396 TESS
1325.4150372176 0.9999214278 0.0000911746 TESS
1325.4164260877 1.0002431124 0.0000911470 TESS
1325.4178149577 0.9997837033 0.0000910682 TESS
1325.4192038278 0.9998730719 0.0000911557 TESS
1325.4205926978 0.9995463963 0.0000910774 TESS
1325.4219815679 0.9999490037 0.0000911154 TESS
1325.4233704380 0.9998840937 0.0000911105 TESS
1325.4247593080 0.9998706886 0.0000911318 TESS
1325.4261481781 0.9999673032 0.0000910942 TESS
1325.4275370482 0.9998860359 0.0000911389 TESS
1325.4289259183 0.9997535383 0.0000911072 TESS
1325.4303147884 0.9997355597 0.0000911333 TESS
1325.4317036586 0.9998772733 0.0000911281 TESS
1325.4330925287 0.9999410701 0.0000910774 TESS
1325.4344813988 0.9998683231 0.0000911271 TESS
1325.4358702689 0.9999776743 0.0000911151 TESS
1325.4372591390 1.0001553324 0.0000911413 TESS
1325.4386480091 0.9998431255 0.0000911117 TESS
1325.4400368793 0.9999601664 0.0000911212 TESS
1325.4414257494 1.0002771873 0.0000911316 TESS
1325.4428146195 1.0001043217 0.0000911353 TESS
1325.4442034898 0.9996504902 0.0000911088 TESS
1325.4455923599 0.9997194477 0.0000911264 TESS
1325.4469812301 0.9996693829 0.0000911242 TESS
1325.4483701002 0.9996698535 0.0000911162 TESS
1325.4497589704 0.9999406030 0.0000911487 TESS
1325.4511478405 0.9995417125 0.0000910584 TESS
1325.4525367108 0.9997108862 0.0000911533 TESS
1325.4539255810 0.9998813349 0.0000911452 TESS
1325.4553144511 0.9995998676 0.0000911214 TESS
1325.4567033213 0.9996968793 0.0000911040 TESS
1325.4580921915 0.9997178145 0.0000910917 TESS
1325.4594810618 0.9996927626 0.0000911571 TESS
1325.4608699320 0.9998482934 0.0000911214 TESS
1325.4622588022 0.9998081417 0.0000911083 TESS
1325.4636476724 0.9996342888 0.0000910872 TESS
1325.4650365427 0.9996281113 0.0000911135 TESS
1325.4664254129 0.9996970234 0.0000911165 TESS
1325.4678142831 0.9997893043 0.0000911017 TESS
1325.4692031533 0.9999135338 0.0000911400 TESS
1325.4705920236 0.9998214028 0.0000911092 TESS
1325.4719808939 0.9996859914 0.0000911267 TESS
1325.4733697641 0.9995163146 0.0000911256 TESS
1325.4747586344 0.9997695518 0.0000910775 TESS
1325.4761475047 1.0000134923 0.0000912107 TESS
1325.4775363749 0.9996361148 0.0000910517 TESS
1325.4789252453 0.9997323090 0.0000911094 TESS
1325.4803141155 0.9995477519 0.0000911029 TESS
1325.4817029858 0.9995366622 0.0000911233 TESS
1325.4830918562 0.9998897550 0.0000911220 TESS
1325.4844807264 0.9997588611 0.0000910863 TESS
1325.4858695967 0.9999553524 0.0000911512 TESS
1325.4872584671 0.9995890681 0.0000910527 TESS
1325.4886473374 0.9996029988 0.0000911658 TESS
1325.4900362076 0.9999666460 0.0000911116 TESS
1325.4914250780 0.9996916215 0.0000911350 TESS
1325.4928139483 1.0001710439 0.0000911354 TESS
1325.4942028187 1.0000694162 0.0000911159 TESS
1325.4955916890 0.9997273074 0.0000911182 TESS
1325.4969805593 0.9998354254 0.0000911461 TESS
1325.4983694297 0.9997433618 0.0000911532 TESS
1325.4997583001 0.9996656052 0.0000910990 TESS
1325.5011471705 0.9999380878 0.0000911240 TESS
1325.5025360408 0.9999236110 0.0000911292 TESS
1325.5039249112 0.9999170094 0.0000911438 TESS
1325.5053137816 0.9997801632 0.0000911675 TESS
1325.5067026520 0.9997002865 0.0000910726 TESS
1325.5080915223 0.9999823367 0.0000911502 TESS
1325.5094803928 0.9998692325 0.0000911394 TESS
1325.5108692631 0.9995614188 0.0000911203 TESS
1325.5122581336 0.9995853712 0.0000910927 TESS
1325.5136470039 0.9998972487 0.0000911667 TESS
1325.5150358744 0.9995923124 0.0000911531 TESS
1325.5164247448 0.9999108767 0.0000911418 TESS
1325.5178136152 0.9997081995 0.0000911175 TESS
1325.5192024856 0.9993303481 0.0000911419 TESS
1325.5205913561 0.9997956245 0.0000911191 TESS
1325.5219802265 0.9998488120 0.0000911491 TESS
1325.5233690970 0.9995206128 0.0000911322 TESS
1325.5247579673 1.0001124103 0.0000911416 TESS
1325.5261468378 0.9998941562 0.0000911889 TESS
1325.5275357082 0.9998732531 0.0000911138 TESS
1325.5289245787 0.9999646066 0.0000911105 TESS
1325.5303134492 0.9998814959 0.0000911393 TESS
1325.5317023197 0.9996335778 0.0000911347 TESS
1325.5330911902 0.9998384043 0.0000911421 TESS
1325.5344800606 0.9997134852 0.0000911463 TESS
1325.5358689311 0.9994251841 0.0000911063 TESS
1325.5372578016 0.9997795796 0.0000911573 TESS
1325.5386466721 0.9999071961 0.0000911468 TESS
1325.5400355426 0.9997691825 0.0000911696 TESS
1325.5414244132 0.9997201943 0.0000911013 TESS
1325.5428132836 0.9997820377 0.0000911217 TESS
1325.5442021541 0.9998311301 0.0000911732 TESS
1325.5455910247 0.9995679337 0.0000911211 TESS
1325.5469798952 0.9998472169 0.0000911173 TESS
1325.5483687657 0.9999189663 0.0000911398 TESS
1325.5497576363 0.9995170655 0.0000911270 TESS
1325.5511465068 0.9999121984 0.0000911621 TESS
1325.5525353773 0.9998233124 0.0000911072 TESS
1325.5539242479 0.9999836224 0.0000911797 TESS
1325.5553131184 0.9996770157 0.0000911374 TESS
1325.5567019890 0.9999358911 0.0000911568 TESS
1325.5580908596 0.9997308247 0.0000911111 TESS
1325.5594797300 0.9998190442 0.0000911751 TESS
1325.5608686006 0.9998373100 0.0000911684 TESS
1325.5622574712 0.9999214817 0.0000911344 TESS
1325.5636463419 0.9999888523 0.0000911487 TESS
1325.5650352125 0.9996875602 0.0000912055 TESS
1325.5664240830 0.9998235266 0.0000911590 TESS
1325.5678129536 0.9999661064 0.0000911281 TESS
1325.5692018242 1.0001419394 0.0000911740 TESS
1325.5705906948 0.9998886266 0.0000911222 TESS
1325.5719795654 1.0000899729 0.0000912608 TESS
1325.5733684360 0.9996993145 0.0000911212 TESS
1325.5747573066 1.0001241757 0.0000911563 TESS
1325.5761461773 0.9999921861 0.0000911620 TESS
1325.5775350479 1.0001078433 0.0000911982 TESS
1325.5789239185 1.0000904988 0.0000911487 TESS
1325.5803127891 0.9999557650 0.0000911435 TESS
1325.5817016598 0.9999792956 0.0000911751 TESS
1325.5830905304 0.9998071407 0.0000911791 TESS
1325.5844794011 0.9999683237 0.0000911613 TESS
1325.5858682718 0.9999857857 0.0000911693 TESS
1325.5872571423 1.0000616470 0.0000911857 TESS
1325.5886460130 0.9999874567 0.0000911411 TESS
1325.5900348837 1.0000158811 0.0000911939 TESS
1325.5914237544 0.9999580222 0.0000911586 TESS
1325.5928126251 1.0002854635 0.0000911752 TESS
1325.5942014957 1.0000906625 0.0000911690 TESS
1325.5955903664 0.9998671397 0.0000911572 TESS
1325.5969792371 1.0001452371 0.0000912059 TESS
1325.5983681077 0.9998884632 0.0000911970 TESS
1325.5997569784 1.0001022045 0.0000911568 TESS
1325.6011458492 1.0000564969 0.0000911686 TESS
1325.6025347199 1.0000105499 0.0000911828 TESS
1325.6039235906 1.0002260785 0.0000912010 TESS
1325.6053124613 1.0000138762 0.0000911764 TESS
1325.6067013320 0.9998694894 0.0000911543 TESS
1325.6080902028 1.0002603359 0.0000911247 TESS
1325.6094790735 1.0002694521 0.0000912067 TESS
1325.6108679442 0.9997500550 0.0000911805 TESS
1325.6122568150 0.9999905395 0.0000911144 TESS
1325.6136456857 1.0002046231 0.0000911971 TESS
1325.6150345565 1.0000583220 0.0000911946 TESS
1325.6164234272 0.9998836434 0.0000910931 TESS
1325.6178122980 1.0001382499 0.0000911851 TESS
1325.6192011687 1.0001271984 0.0000912149 TESS
1325.6205900395 1.0001160413 0.0000911887 TESS
1325.6219789102 1.0000494424 0.0000911450 TESS
1325.6233677810 1.0000854597 0.0000912123 TESS
1325.6247566518 0.9999199418 0.0000911536 TESS
1325.6261455226 0.9999877840 0.0000912130 TESS
1325.6275343933 1.0003178245 0.0000911854 TESS
1325.6289232641 1.0000737618 0.0000911955 TESS
1325.6303121349 0.9997895244 0.0000911433 TESS
1325.6317010057 1.0001287363 0.0000912042 TESS
1325.6330898765 0.9999076499 0.0000911477 TESS
1325.6344787473 1.0003052475 0.0000911917 TESS
1325.6358676181 1.0002241923 0.0000911600 TESS
1325.6372564889 1.0001538669 0.0000911975 TESS
1325.6386453597 0.9999479017 0.0000911458 TESS
1325.6400342305 0.9998002278 0.0000911665 TESS
1325.6414231014 0.9999254486 0.0000911836 TESS
1325.6428119723 1.0001621094 0.0000911949 TESS
1325.6442008431 0.9999331118 0.0000911853 TESS
1325.6455897139 0.9998230680 0.0000911701 TESS
1325.6469785848 0.9996871931 0.0000911598 TESS
1325.6483674556 1.0000033889 0.0000911741 TESS
1325.6497563264 1.0001753108 0.0000912275 TESS
1325.6511451973 0.9999444922 0.0000911380 TESS
1325.6525340682 1.0001218638 0.0000911860 TESS
1325.6539229391 0.9998618589 0.0000911723 TESS
1325.6553118099 0.9998262506 0.0000911676 TESS
1325.6567006808 0.9999804922 0.0000911879 TESS
1325.6580895516 1.0000788297 0.0000911926 TESS
1325.6594784225 0.9999470074 0.0000911641 TESS
1325.6608672935 1.0003088365 0.0000911984 TESS
1325.6622561643 1.0000534099 0.0000911557 TESS
1325.6636450352 1.0001749403 0.0000911731 TESS
1325.6650339061 0.9999007619 0.0000912168 TESS
1325.6664227770 1.0000287076 0.0000911789 TESS
1325.6678116478 1.0003736739 0.0000912358 TESS
1325.6692005188 0.9999620434 0.0000911588 TESS
1325.6705893897 0.9995915211 0.0000911556 TESS
1325.6719782606 0.9997945641 0.0000911584 TESS
1325.6733671315 0.9998679172 0.0000911676 TESS
1325.6747560025 0.9995384120 0.0000911778 TESS
1325.6761448734 1.0000259158 0.0000911374 TESS
1325.6775337443 1.0000210988 0.0000911720 TESS
1325.6789226152 1.0001102993 0.0000911392 TESS
1325.6803114863 1.0002834232 0.0000912240 TESS
1325.6817003572 1.0001089648 0.0000911531 TESS
1325.6830892281 1.0002902776 0.0000912080 TESS
1325.6844780990 0.9998599029 0.0000911198 TESS
1325.6858669700 0.9999669263 0.0000912204 TESS
1325.6872558410 0.9999209001 0.0000911728 TESS
1325.6886447119 0.9997662766 0.0000911807 TESS
1325.6900335830 1.0000452464 0.0000912053 TESS
1325.6914224539 1.0001857030 0.0000911660 TESS
1325.6928113248 0.9999813398 0.0000911825 TESS
1325.6942001958 1.0000909023 0.0000911824 TESS
1325.6955890668 0.9998144570 0.0000911696 TESS
1325.6969779378 0.9999438369 0.0000912170 TESS
1325.6983668088 0.9999414378 0.0000911699 TESS
1325.6997556798 1.0002772853 0.0000911778 TESS
1325.7011445508 1.0001861759 0.0000911961 TESS
1325.7025334217 1.0001258014 0.0000912019 TESS
1325.7039222928 1.0002363331 0.0000911816 TESS
1325.7053111638 0.9999536335 0.0000911915 TESS
1325.7067000349 1.0001315821 0.0000911419 TESS
1325.7080889059 0.9999383600 0.0000912053 TESS
1325.7094777768 0.9999705151 0.0000912080 TESS
1325.7108666479 0.9999965726 0.0000911863 TESS
1325.7122555189 1.0000605087 0.0000911704 TESS
1325.7136443899 1.0002096400 0.0000911931 TESS
1325.7150332610 0.9999698360 0.0000911855 TESS
1325.7164221320 0.9999477698 0.0000912265 TESS
1325.7178110031 1.0000168586 0.0000911302 TESS
1325.7191998741 0.9999394401 0.0000912353 TESS
1325.7205887451 0.9998468583 0.0000911612 TESS
1325.7219776163 0.9997950113 0.0000911990 TESS
1325.7233664873 0.9998019570 0.0000911571 TESS
1325.7247553584 0.9995890870 0.0000911850 TESS
1325.7261442294 0.9999103407 0.0000912494 TESS
1325.7275331004 0.9997049217 0.0000911461 TESS
1325.7289219716 0.9998441734 0.0000911918 TESS
1325.7303108426 1.0001022898 0.0000911369 TESS
1325.7316997137 0.9999911256 0.0000912004 TESS
1325.7330885848 0.9998672998 0.0000911405 TESS
1325.7344774559 0.9996830187 0.0000911828 TESS
1325.7358663270 1.0001418660 0.0000911956 TESS
1325.7372551981 1.0000446623 0.0000911869 TESS
1325.7386440692 0.9998365258 0.0000911579 TESS
1325.7400329403 1.0001088237 0.0000912132 TESS
1325.7414218114 0.9999714990 0.0000911350 TESS
1325.7428106826 1.0000836183 0.0000912195 TESS
1325.7441995536 0.9995597134 0.0000912458 TESS
1325.7455884248 1.0004856234 0.0000911377 TESS
1325.7469772959 0.9999415299 0.0000912433 TESS
1325.7483661670 0.9998559451 0.0000911756 TESS
1325.7497550381 0.9998825010 0.0000911662 TESS
1325.7511439093 0.9999384792 0.0000911861 TESS
1325.7525327804 1.0004058864 0.0000912340 TESS
1325.7539216516 0.9999619438 0.0000911619 TESS
1325.7553105227 1.0000098853 0.0000911915 TESS
1325.7566993939 1.0000834386 0.0000911945 TESS
1325.7580882651 0.9998895143 0.0000912003 TESS
1325.7594771362 0.9998707869 0.0000911844 TESS
1325.7608660074 0.9999737386 0.0000912002 TESS
1325.7622548785 0.9998974197 0.0000912144 TESS
1325.7636437497 0.9999084557 0.0000911650 TESS
1325.7650326208 0.9997221637 0.0000912036 TESS
1325.7664214920 0.9999165532 0.0000911923 TESS
1325.7678103632 0.9997592730 0.0000911948 TESS
1325.7691992343 0.9998705114 0.0000911790 TESS
1325.7705881056 1.0004582617 0.0000912257 TESS
1325.7719769767 1.0002253846 0.0000912250 TESS
1325.7733658479 0.9998544987 0.0000911668 TESS
1325.7747547192 1.0001884961 0.0000912210 TESS
1325.7761435903 0.9999694424 0.0000911875 TESS
1325.7775324615 0.9998723271 0.0000912023 TESS
1325.7789213327 1.0000871292 0.0000911971 TESS
1325.7803102039 1.0002046780 0.0000911954 TESS
1325.7816990752 1.0001791990 0.0000911905 TESS
1325.7830879463 1.0000118897 0.0000912535 TESS
1325.7844768176 1.0000680644 0.0000911590 TESS
1325.7858656888 0.9998553569 0.0000911862 TESS
1325.7872545600 0.9997246605 0.0000911600 TESS
1325.7886434312 0.9999464235 0.0000911835 TESS
1325.7900323025 0.9999188417 0.0000911817 TESS
1325.7914211737 0.9998244038 0.0000911988 TESS
1325.7928100450 1.0000896933 0.0000912023 TESS
1325.7941989162 1.0000277029 0.0000911543 TESS
1325.7955877874 0.9999726398 0.0000912029 TESS
1325.7969766587 1.0001463170 0.0000912457 TESS
1325.7983655300 1.0000723290 0.0000911829 TESS
1325.7997544013 0.9999008573 0.0000911765 TESS
1325.8011432724 0.9999247560 0.0000911908 TESS
1325.8025321437 0.9997650020 0.0000912255 TESS
1325.8039210150 0.9998540153 0.0000911844 TESS
1325.8053098862 1.0000662917 0.0000912385 TESS
1325.8066987575 1.0002753732 0.0000911654 TESS
1325.8080876288 1.0001898428 0.0000912281 TESS
1325.8094765000 1.0000211457 0.0000911885 TESS
1325.8108653714 1.0001295911 0.0000911821 TESS
1325.8122542427 1.0000655968 0.0000912434 TESS
1325.8136431140 1.0000608691 0.0000912031 TESS
1325.8150319852 1.0001154087 0.0000912016 TESS
1325.8164208565 1.0003481684 0.0000912404 TESS
1325.8178097278 1.0004283958 0.0000912061 TESS
1325.8191985992 1.0000708686 0.0000911700 TESS
1325.8205874705 0.9996069356 0.0000912432 TESS
1325.8219763417 1.0002046634 0.0000912048 TESS
1325.8233652131 1.0001318572 0.0000911903 TESS
1325.8247540844 1.0001822067 0.0000912378 TESS
1325.8261429557 1.0001509423 0.0000911825 TESS
1325.8275318270 1.0003487944 0.0000912075 TESS
1325.8289206983 1.0004645547 0.0000912019 TESS
1325.8303095697 0.9997012546 0.0000912110 TESS
1325.8316984410 1.0004493273 0.0000912025 TESS
1325.8330873124 1.0000393120 0.0000912092 TESS
1325.8344761838 0.9999896360 0.0000912060 TESS
1325.8358650550 1.0002857560 0.0000911868 TESS
1325.8372539264 1.0001848749 0.0000912035 TESS
1325.8386427977 0.9999644739 0.0000911966 TESS
1325.8400316691 0.9998417637 0.0000912039 TESS
1325.8414205405 1.0000592478 0.0000912609 TESS
1325.8428094119 1.0001384232 0.0000912140 TESS
1325.8441982831 1.0000004447 0.0000912086 TESS
1325.8455871545 1.0000170718 0.0000912089 TESS
1325.8469760259 0.9998583812 0.0000911621 TESS
1325.8483648973 0.9999945870 0.0000912295 TESS
1325.8497537687 0.9997928293 0.0000911686 TESS
1325.8511426401 1.0000614032 0.0000911992 TESS
1325.8525315113 0.9998857124 0.0000912049 TESS
1325.8539203827 0.9996990584 0.0000911624 TESS
1325.8553092541 0.9998883296 0.0000912187 TESS
1325.8566981255 0.9997349872 0.0000911785 TESS
1325.8580869969 1.0002618794 0.0000911915 TESS
1325.8594758684 1.0002373353 0.0000912514 TESS
1325.8608647398 0.9999602297 0.0000911946 TESS
1325.8622536112 0.9999254364 0.0000912455 TESS
1325.8636424826 0.9999874325 0.0000911701 TESS
1325.8650313540 0.9999463280 0.0000912103 TESS
1325.8664202254 0.9997914327 0.0000911960 TESS
1325.8678090967 0.9999587056 0.0000912197 TESS
1325.8691979682 0.9998271381 0.0000912128 TESS
1325.8705868396 1.0000544377 0.0000911727 TESS
1325.8719757110 1.0000941812 0.0000912313 TESS
1325.8733645825 1.0001786176 0.0000912150 TESS
1325.8747534539 0.9998698300 0.0000911792 TESS
1325.8761423253 0.9999063410 0.0000912234 TESS
1325.8775311968 1.0000539298 0.0000911960 TESS
1325.8789200682 0.9998799268 0.0000912058 TESS
1325.8803089397 0.9998607983 0.0000912051 TESS
1325.8816978111 0.9998295562 0.0000912086 TESS
1325.8830866826 0.9997478278 0.0000912197 TESS
1325.8844755540 0.9996131593 0.0000911761 TESS
1325.8858644255 0.9997504793 0.0000911765 TESS
1325.8872532969 1.0000924962 0.0000912406 TESS
1325.8886421684 1.0000441379 0.0000912206 TESS
1325.8900310399 1.0002000650 0.0000912043 TESS
1325.8914199113 1.0002270109 0.0000912046 TESS
1325.8928087828 0.9999180511 0.0000912204 TESS
1325.8941976543 1.0001216146 0.0000911961 TESS
1325.8955865257 1.0000666308 0.0000911778 TESS
1325.8969753972 0.9999352289 0.0000912326 TESS
1325.8983642687 0.9998488684 0.0000911994 TESS
1325.8997531402 0.9997640431 0.0000911684 TESS
1325.9011420117 0.9998843372 0.0000912794 TESS
1325.9025308832 1.0000149871 0.0000911502 TESS
1325.9039197546 0.9999961523 0.0000912225 TESS
1325.9053086261 0.9996803326 0.0000911554 TESS
1325.9066974976 0.9998911107 0.0000911844 TESS
1325.9080863691 0.9998482206 0.0000912207 TESS
1325.9094752406 1.0000462111 0.0000911926 TESS
1325.9108641121 0.9998379715 0.0000912137 TESS
1325.9122529836 0.9997160835 0.0000911395 TESS
1325.9136418551 1.0002683032 0.0000912064 TESS
1325.9150307267 1.0002008766 0.0000912116 TESS
1325.9164195983 0.9999820610 0.0000912578 TESS
1325.9178084698 1.0000414418 0.0000911169 TESS
1325.9191973413 1.0000976015 0.0000912244 TESS
1325.9205862128 1.0001002424 0.0000912468 TESS
1325.9219750843 0.9999774861 0.0000912153 TESS
1325.9233639559 0.9997946510 0.0000911659 TESS
1325.9247528274 1.0001655979 0.0000912120 TESS
1325.9261416989 1.0000489147 0.0000912199 TESS
1325.9275305704 0.9998634552 0.0000911965 TESS
1325.9289194420 0.9998002899 0.0000911462 TESS
1325.9303083135 0.9999517908 0.0000912350 TESS
1325.9316971852 1.0000550159 0.0000912092 TESS
1325.9330860567 1.0002145140 0.0000912040 TESS
1325.9344749282 1.0003296770 0.0000911991 TESS
1325.9358637998 0.9997280620 0.0000912212 TESS
1325.9372526713 0.9997709490 0.0000911782 TESS
1325.9386415429 0.9997217045 0.0000912351 TESS
1325.9400304144 0.9999927387 0.0000911709 TESS
1325.9414192860 0.9998017157 0.0000911988 TESS
1325.9428081577 1.0002391111 0.0000912332 TESS
1325.9441970292 1.0000602730 0.0000911997 TESS
1325.9455859008 1.0004609793 0.0000911822 TESS
1325.9469747723 0.9999568766 0.0000912522 TESS
1325.9483636439 1.0000994355 0.0000912026 TESS
1325.9497525155 1.0000155289 0.0000911859 TESS
1325.9511413870 1.0001508414 0.0000912210 TESS
1325.9525302587 1.0001731693 0.0000911833 TESS
1325.9539191303 1.0001484341 0.0000911988 TESS
1325.9553080019 1.0000808041 0.0000912166 TESS
1325.9566968735 1.0001997335 0.0000912324 TESS
1325.9580857450 0.9999618035 0.0000912082 TESS
1325.9594746167 1.0000700394 0.0000911885 TESS
1325.9608634883 1.0000906822 0.0000912325 TESS
1325.9622523599 1.0000331482 0.0000911666 TESS
1325.9650301031 1.0001877554 0.0000912979 TESS
1325.9664189748 1.0002324231 0.0000912359 TESS
1325.9678078464 0.9998495439 0.0000912527 TESS
1325.9691967180 0.9999570609 0.0000911944 TESS
1325.9705855896 1.0003019180 0.0000912055 TESS
1325.9719744613 0.9998581054 0.0000911843 TESS
1325.9733633329 0.9998854421 0.0000910884 TESS
1325.9747522045 1.0001362213 0.0000913120 TESS
1325.9761410761 0.9995537032 0.0000911843 TESS
1325.9775299479 1.0002470893 0.0000912239 TESS
1325.9789188195 1.0000404855 0.0000912204 TESS
1325.9803076911 1.0002898278 0.0000912016 TESS
1325.9816965627 0.9999201774 0.0000911874 TESS
1325.9830854343 1.0001675063 0.0000911757 TESS
1325.9844743061 1.0003361649 0.0000912446 TESS
1325.9858631777 1.0003502249 0.0000911652 TESS
1325.9872520493 1.0000441292 0.0000912339 TESS
1325.9886409211 0.9999850233 0.0000912107 TESS
1325.9900297927 1.0000758937 0.0000912117 TESS
1325.9914186643 0.9998228218 0.0000911784 TESS
1325.9928075360 1.0001695507 0.0000911972 TESS
1325.9941964077 0.9998697961 0.0000911986 TESS
1325.9955852794 0.9999630360 0.0000912248 TESS
1325.9969741510 0.9999115525 0.0000912526 TESS
1325.9983630228 0.9997961858 0.0000911632 TESS
1325.9997518944 0.9997845723 0.0000911952 TESS
1326.0011407661 0.9998743871 0.0000912222 TESS
1326.0025296377 0.9998284230 0.0000912157 TESS
1326.0039185095 1.0000408746 0.0000911941 TESS
1326.0053073811 0.9998609709 0.0000912059 TESS
1326.0066962528 0.9997904799 0.0000911994 TESS
1326.0080851246 1.0000108260 0.0000911783 TESS
1326.0094739962 1.0002067229 0.0000912167 TESS
1326.0108628679 1.0000522789 0.0000912082 TESS
1326.0122517397 1.0000110607 0.0000912170 TESS
1326.0136406113 1.0000381283 0.0000912096 TESS
1326.0150294830 0.9998508582 0.0000912236 TESS
1326.0164183548 1.0000168839 0.0000912400 TESS
1326.0178072265 0.9999206511 0.0000911828 TESS
1326.0191960983 0.9997255252 0.0000911963 TESS
1326.0205849699 0.9997453610 0.0000911633 TESS
1326.0219738416 0.9999422534 0.0000911825 TESS
1326.0233627133 0.9999954313 0.0000912446 TESS
1326.0247515851 0.9997771694 0.0000911986 TESS
1326.0261404568 0.9996403050 0.0000911755 TESS
1326.0275293286 1.0000124152 0.0000911884 TESS
1326.0289182003 1.0000252351 0.0000911801 TESS
1326.0303070720 0.9998730640 0.0000911915 TESS
1326.0316959438 1.0000744304 0.0000912577 TESS
1326.0330848155 1.0000137766 0.0000912011 TESS
1326.0344736873 0.9999488178 0.0000912275 TESS
1326.0358625590 1.0002512266 0.0000911898 TESS
1326.0372514307 0.9998816206 0.0000912244 TESS
1326.0386403025 0.9998033932 0.0000911929 TESS
1326.0400291742 0.9999310167 0.0000912246 TESS
1326.0414180461 0.9999182101 0.0000912191 TESS
1326.0428069178 1.0000054637 0.0000911897 TESS
1326.0441957895 1.0003581112 0.0000912184 TESS
